,AuthorId,PaperId,Year,Name,NormalizedName
1762,2115544438.0,1966271928,1989,Lawrence F. Katz,lawrence f katz
1763,2115544438.0,1970603465,2011,Lawrence F. Katz,lawrence f katz
1764,2115544438.0,1974907088,1999,Lawrence F. Katz,lawrence f katz
1765,2115544438.0,1975408086,1997,Lawrence F. Katz,lawrence f katz
5297,217345985.0,1975408086,1997,George J. Borjas,george j borjas
1766,2115544438.0,1979465255,2013,Lawrence F. Katz,lawrence f katz
9419,2153904071.0,1979465255,2013,Janet Currie,janet currie
1767,2115544438.0,1985246432,2008,Lawrence F. Katz,lawrence f katz
1768,2115544438.0,1987340475,1994,Lawrence F. Katz,lawrence f katz
3734,1880039828.0,1987340475,1994,Alan B. Krueger,alan b krueger
1769,2115544438.0,1988564207,2007,Lawrence F. Katz,lawrence f katz
3736,1880039828.0,1988564207,2007,Alan B. Krueger,alan b krueger
1770,2115544438.0,1990620706,1981,Lawrence F. Katz,lawrence f katz
1771,2115544438.0,1995057932,1988,Lawrence F. Katz,lawrence f katz
1772,2115544438.0,1995057932,1988,Lawrence F. Katz,lawrence f katz
1773,2115544438.0,1995786391,1999,Lawrence F. Katz,lawrence f katz
3744,1880039828.0,1995786391,1999,Alan B. Krueger,alan b krueger
1774,2115544438.0,2009477546,1984,Lawrence F. Katz,lawrence f katz
1775,2115544438.0,2009477546,1984,Lawrence F. Katz,lawrence f katz
1776,2115544438.0,2015877249,1991,Lawrence F. Katz,lawrence f katz
1777,2115544438.0,2042330645,1991,Lawrence F. Katz,lawrence f katz
3764,1880039828.0,2042330645,1991,Alan B. Krueger,alan b krueger
1778,2115544438.0,2044734990,2006,Lawrence F. Katz,lawrence f katz
1779,2115544438.0,2044734990,2006,Lawrence F. Katz,lawrence f katz
1780,2115544438.0,2048593579,2008,Lawrence F. Katz,lawrence f katz
1781,2115544438.0,2050482467,2008,Lawrence F. Katz,lawrence f katz
1782,2115544438.0,2054348404,1998,Lawrence F. Katz,lawrence f katz
1783,2115544438.0,2054348404,1998,Lawrence F. Katz,lawrence f katz
1784,2115544438.0,2056988891,1998,Lawrence F. Katz,lawrence f katz
1785,2115544438.0,2056988891,1998,Lawrence F. Katz,lawrence f katz
1786,2115544438.0,2058945081,1994,Lawrence F. Katz,lawrence f katz
1787,2115544438.0,2062703917,1986,Lawrence F. Katz,lawrence f katz
1788,2115544438.0,2062703917,1986,Lawrence F. Katz,lawrence f katz
1789,2115544438.0,2064438368,1988,Lawrence F. Katz,lawrence f katz
1790,2115544438.0,2064438368,1988,Lawrence F. Katz,lawrence f katz
1791,2115544438.0,2064655618,2001,Lawrence F. Katz,lawrence f katz
1792,2115544438.0,2065228557,2000,Lawrence F. Katz,lawrence f katz
